"EST","DTO","MUN","SECC","date","est.punt.densidad","est.punt.LNE","cota.inf.LNE","cota.sup.LNE"
"2","4","4","1293",2029-12-01,8835.61295014549,24680.308991806,23922.9502552032,25437.6677284088
"2","4","4","1293",2030-01-01,8836.14086544247,24681.7836051378,23924.424868535,25439.1423417406
"2","4","4","1293",2030-02-01,8836.64972859283,24683.2050005584,23925.8462639556,25440.5637371612
"2","4","4","1293",2030-03-01,8837.14022509681,24684.5750928594,23927.2163562566,25441.9338294622
"2","4","4","1293",2030-04-01,8837.61301593789,24685.8957283503,23928.5369917475,25443.2544649531
"2","4","4","1293",2030-05-01,8838.06873844915,24687.1686872787,23929.8099506759,25444.5274238815
"2","4","4","1293",2030-06-01,8838.50800714975,24688.3956861663,23931.0369495635,25445.7544227691
"2","4","4","1293",2030-07-01,8838.93141455252,24689.5783800653,23932.2196434624,25446.9371166681
"2","4","4","1421",2020-01-01,5934.43206107759,19742.3299561651,13698.2059568537,25786.4539554765
"2","4","4","1421",2020-02-01,5994.34213869757,19941.6353838623,13897.5113845509,25985.7593831737
"2","4","4","1421",2020-03-01,6054.38058021982,20141.367845265,14097.2438459536,26185.4918445764
"2","4","4","1421",2020-04-01,6114.53818235157,20341.496723384,14297.3727240726,26385.6207226954
"2","4","4","1421",2020-05-01,6174.80566710976,20541.9911527546,14497.8671534432,26586.115152066
"2","4","4","1421",2020-06-01,6235.17368743836,20742.8200381242,14698.6960388128,26786.9440374356
"2","4","4","1421",2020-07-01,6295.63283291758,20943.9520734451,14899.8280741337,26988.0760727565
"2","4","4","1421",2020-08-01,6356.17363555737,21145.3557611485,15101.2317618371,27189.4797604599
"2","4","4","1421",2020-09-01,6416.78657566808,21346.9994316738,15302.8754323624,27391.1234309852
"2","4","4","1421",2020-10-01,6477.46208780028,21548.8512632298,15504.7272639184,27592.9752625412
"2","4","4","1421",2020-11-01,6538.19056674619,21750.8793017593,15706.7553024479,27795.0033010707
"2","4","4","1421",2020-12-01,6598.96237359472,21953.0514810829,15908.9274817715,27997.1754803943
"2","4","4","1421",2021-01-01,6659.76784183194,22155.3356431937,16111.2116438823,28199.4596425051
"2","4","4","1421",2021-02-01,6720.59728347892,22357.6995586761,16313.5755593647,28401.8235579875
"2","4","4","1421",2021-03-01,6781.44099525864,22560.1109472218,16515.9869479104,28604.2349465332
"2","4","4","1421",2021-04-01,6842.28926478361,22762.5374982144,16718.413498903,28806.6614975258
"2","4","4","1421",2021-05-01,6903.13237675585,22964.9468913548,16920.8228920434,29009.0708906662
"2","4","4","1421",2021-06-01,6963.9606191709,23167.3068173009,17123.1828179895,29211.4308166123
"2","4","4","1421",2021-07-01,7024.76428951719,23369.5849982907,17325.4609989793,29413.7089976021
"2","4","4","1421",2021-08-01,7085.53370096272,23571.7492087242,17527.6252094129,29615.8732080356
"2","4","4","1421",2021-09-01,7146.25918852036,23773.767295674,17729.6432963626,29817.8912949854
"2","4","4","1421",2021-10-01,7206.93111518364,23975.6071992966,17931.4831999852,30019.731198608
"2","4","4","1421",2021-11-01,7267.53987802468,24177.2369731195,18133.1129738081,30221.3609724309
"2","4","4","1421",2021-12-01,7328.07591424609,24378.6248041742,18334.5008048628,30422.7488034856
"2","4","4","1421",2022-01-01,7388.52970717886,24579.739032949,18535.6150336376,30623.8630322604
"2","4","4","1421",2022-02-01,7448.89179221815,24780.5481731368,18736.4241738254,30824.6721724482
"2","4","4","1421",2022-03-01,7509.15276268935,24981.0209311492,18936.8969318378,31025.1449304605
"2","4","4","1421",2022-04-01,7569.30327563669,25181.1262253739,19137.0022260625,31225.2502246853
"2","4","4","1421",2022-05-01,7629.33405752687,25380.8332051497,19336.7092058383,31424.9572044611
"2","4","4","1421",2022-06-01,7689.23590986057,25580.1112694339,19535.9872701225,31624.2352687453
"2","4","4","1421",2022-07-01,7748.99971468478,25778.9300851406,19734.8060858292,31823.054084452
"2","4","4","1421",2022-08-01,7808.61643999898,25977.2596051259,19933.1356058145,32021.3836044373
"2","4","4","1421",2022-09-01,7868.07714504868,26175.070085798,20130.9460864866,32219.1940851094
"2","4","4","1421",2022-10-01,7927.37298549998,26372.3321043314,20328.20810502,32416.4561036428
"2","4","4","1421",2022-11-01,7986.49521848906,26569.0165754657,20524.8925761543,32613.1405747771
"2","4","4","1421",2022-12-01,8045.43520754067,26765.0947678679,20720.9707685565,32809.2187671793
"2","4","4","1421",2023-01-01,8104.18442735036,26960.5383200416,20916.4143207302,33004.662319353
"2","4","4","1421",2023-02-01,8162.73446842489,27155.3192557644,21111.195256453,33199.4432550758
"2","4","4","1421",2023-03-01,8221.07704157624,27349.4099990388,21305.2859997274,33393.5339983502
"2","4","4","1421",2023-04-01,8279.20398226432,27542.7833885385,21498.6593892271,33586.9073878499
"2","4","4","1421",2023-05-01,8337.10725478424,27735.4126915391,21691.2886922277,33779.5366908505
"2","4","4","1421",2023-06-01,8394.7789562942,27927.2716173175,21883.1476180061,33971.3956166289
"2","4","4","1421",2023-07-01,8452.2113206802,28118.3343300087,22074.2103306973,34162.4583293201
"2","4","4","1421",2023-08-01,8509.39672225449,28308.5754609099,22264.4514615985,34352.6994602213
"2","4","4","1421",2023-09-01,8566.32767928453,28497.9701202201,22453.8461209087,34542.0941195315
"2","4","4","1421",2023-10-01,8622.99685735006,28686.4939082085,22642.3699088971,34730.6179075199
"2","4","4","1421",2023-11-01,8679.39707252589,28874.1229258028,22829.9989264914,34918.2469251142
"2","4","4","1421",2023-12-01,8735.52129438838,29060.8337845907,23016.7097852793,35104.9577839021
"2","4","4","1421",2024-01-01,8791.36264884412,29246.6036162305,23202.4796169191,35290.7276155419
"2","4","4","1421",2024-02-01,8846.91442077947,29431.4100812654,23387.286081954,35475.5340805768
"2","4","4","1421",2024-03-01,8902.17005652996,29615.2313773383,23571.1073780269,35659.3553766497
"2","4","4","1421",2024-04-01,8957.12316616902,29798.0462468061,23753.9222474947,35842.1702461175
"2","4","4","1421",2024-05-01,9011.76752561565,29979.8339837514,23935.70998444,36023.9579830628
"2","4","4","1421",2024-06-01,9066.09707856112,30160.5744403917,24116.4504410804,36204.6984397031
"2","4","4","1421",2024-07-01,9120.10593821496,30340.2480328886,24296.1240335772,36384.3720322
"2","4","4","1421",2024-08-01,9173.78838887093,30518.8357465566,24474.7117472452,36562.959745868
"2","4","4","1421",2024-09-01,9227.13888729387,30696.3191404772,24652.1951411658,36740.4431397886
"2","4","4","1421",2024-10-01,9280.15206392865,30872.6803515209,24828.5563522095,36916.8043508323
"2","4","4","1421",2024-11-01,9332.82272393276,31047.902097782,25003.7780984706,37092.0260970934
"2","4","4","1421",2024-12-01,9385.14584803423,31221.967681433,25177.8436821216,37266.0916807444
"2","4","4","1421",2025-01-01,9437.116593217,31394.8609910044,25350.736991693,37438.9849903158
"2","4","4","1421",2025-02-01,9488.73029323596,31566.5665030981,25522.4425037867,37610.6905024095
"2","4","4","1421",2025-03-01,9539.9824589642,31737.069283543,25692.9452842316,37781.1932828544
"2","4","4","1421",2025-04-01,9590.86877857523,31906.3549880007,25862.2309886893,37950.4789873121
"2","4","4","1421",2025-05-01,9641.38511756315,32074.4098620329,26030.2858627215,38118.5338613443
"2","4","4","1421",2025-06-01,9691.52751860386,32241.2207406396,26197.0967413282,38285.344739951
"2","4","4","1421",2025-07-01,9741.29220126077,32406.77504728,26362.6510479686,38450.8990465914
"2","4","4","1421",2025-08-01,9790.67556153858,32571.0607923883,26526.9367930769,38615.1847916997
"2","4","4","1421",2025-09-01,9839.67417128863,32734.0665713951,26689.9425720837,38778.1905707065
"2","4","4","1421",2025-10-01,9888.28477747004,32895.7815622697,26851.6575629583,38939.905561581
"2","4","4","1421",2025-11-01,9936.50430127028,33056.195522594,27012.0715232826,39100.3195219054
"2","4","4","1421",2025-12-01,9984.32983708962,33215.2987861849,27171.1747868735,39259.4227854963
"2","4","4","1421",2026-01-01,10031.7586513936,33373.0822592757,27328.9582599643,39417.2062585871
"2","4","4","1421",2026-02-01,10078.7881814376,33529.5374162743,27485.4134169629,39573.6614155857
"2","4","4","1421",2026-03-01,10125.4160338691,33684.6562951114,27640.5322958,39728.7802944228
"2","4","4","1421",2026-04-01,10171.63998321,33838.4314921941,27794.3074928827,39882.5554915054
"2","4","4","1421",2026-05-01,10217.4579702265,33990.8561569803,27946.7321576689,40034.9801562917
"2","4","4","1421",2026-06-01,10262.8681001883,34141.9239861897,28097.7999868783,40186.0479855011
"2","4","4","1421",2026-07-01,10307.8686410243,34291.629217667,28247.5052183556,40335.7532169784
"2","4","4","1421",2026-08-01,10352.4580213778,34439.9666239126,28395.8426246012,40484.090623224
"2","4","4","1421",2026-09-01,10396.6348285673,34586.9315052977,28542.8075059863,40631.0555046091
"2","4","4","1421",2026-10-01,10440.3978064562,34732.5196829792,28688.3956836678,40776.6436822906
"2","4","4","1421",2026-11-01,10483.7458532381,34876.7274915305,28832.6034922191,40920.8514908419
"2","4","4","1421",2026-12-01,10526.6780191409,35019.5517713036,28975.4277719922,41063.675770615
"2","4","4","1421",2027-01-01,10569.1935040551,35160.9898605401,29116.8658612287,41205.1138598515
"2","4","4","1421",2027-02-01,10611.2916550913,35301.0395872447,29256.9155879333,41345.1635865561
"2","4","4","1421",2027-03-01,10652.9719640712,35439.6992608388,29395.5752615274,41483.8232601502
"2","4","4","1421",2027-04-01,10694.234064957,35576.967663609,29532.8436642976,41621.0916629204
"2","4","4","1421",2027-05-01,10735.0777312239,35712.8440419652,29668.7200426538,41756.9680412766
"2","4","4","1421",2027-06-01,10775.5028731801,35847.3280975261,29803.2040982147,41891.4520968375
"2","4","4","1421",2027-07-01,10815.5095352389,35980.4199780433,29936.2959787319,42024.5439773547
"2","4","4","1421",2027-08-01,10855.0978931476,36112.1202681827,30067.9962688713,42156.2442674941
"2","4","4","1421",2027-09-01,10894.268251177,36242.4299801749,30198.3059808635,42286.5539794863
"2","4","4","1421",2027-10-01,10933.0210392762,36371.3505443506,30327.2265450392,42415.474543662
"2","4","4","1421",2027-11-01,10971.3568101975,36498.8837995739,30454.7598002625,42543.0077988853
"2","4","4","1421",2027-12-01,11009.2762365936,36625.0319835882,30580.9079842768,42669.1559828996
"2","4","4","1421",2028-01-01,11046.7801080938,36749.7977232867,30705.6737239753,42793.9217225981
"2","4","4","1421",2028-02-01,11083.8693283606,36873.1840249223,30829.0600256109,42917.3080242337
"2","4","4","1421",2028-03-01,11120.5449121322,36995.1942642681,30951.0702649567,43039.3182635795
"2","4","4","1421",2028-04-01,11156.8079822536,37115.8321767411,31071.7081774297,43159.9561760525
"2","4","4","1421",2028-05-01,11192.6597667011,37235.1018475024,31190.977848191,43279.2258468138
"2","4","4","1421",2028-06-01,11228.1015956018,37353.0077015431,31308.8837022317,43397.1317008545
"2","4","4","1421",2028-07-01,11263.1348982535,37469.5544937692,31425.4304944578,43513.6784930806
"2","4","4","1421",2028-08-01,11297.7612001465,37584.7472990956,31540.6232997842,43628.871298407
"2","4","4","1421",2028-09-01,11331.9821199924,37698.5915025588,31654.4675032475,43742.7155018702
"2","4","4","1421",2028-10-01,11365.7993667602,37811.0927894602,31766.9687901489,43855.2167887716
"2","4","4","1421",2028-11-01,11399.2147367258,37922.2571355473,31878.1331362359,43966.3811348587
"2","4","4","1421",2028-12-01,11432.2301105345,38032.0907972438,31987.9667979324,44076.2147965552
"2","4","4","1421",2029-01-01,11464.8474502818,38140.6003019372,32096.4763026258,44184.7243012486
"2","4","4","1421",2029-02-01,11497.0687966135,38247.7924383312,32203.6684390198,44291.9164376426
"2","4","4","1421",2029-03-01,11528.8962658476,38353.674246872,32309.5502475606,44397.7982461834
"2","4","4","1421",2029-04-01,11560.3320471212,38458.2530102558,32414.1290109444,44502.3770095672
"2","4","4","1421",2029-05-01,11591.3783995634,38561.5362440247,32517.4122447133,44605.6602433361
"2","4","4","1421",2029-06-01,11622.0376494975,38663.531687258,32619.4076879466,44707.6556865694
"2","4","4","1421",2029-07-01,11652.3121876729,38764.2472933646,32720.1232940532,44808.371292676
"2","4","4","1421",2029-08-01,11682.2044665302,38863.6912209837,32819.5672216724,44907.8152202951
"2","4","4","1421",2029-09-01,11711.7169975,38961.8718249993,32917.7478256879,45005.9958243107
"2","4","4","1421",2029-10-01,11740.8523483371,39058.7976476719,33014.6736483605,45102.9216469833
"2","4","4","1421",2029-11-01,11769.6131404928,39154.4774098961,33110.3534105848,45198.6014092075
"2","4","4","1421",2029-12-01,11798.002046525,39248.9200025847,33204.7960032733,45293.0440018961
"2","4","4","1421",2030-01-01,11826.0217875481,39342.1344781859,33298.0104788745,45386.2584774972
"2","4","4","1421",2030-02-01,11853.6751307245,39434.1300423376,33390.0060430262,45478.254041649
"2","4","4","1421",2030-03-01,11880.9648867977,39524.9160456612,33480.7920463498,45569.0400449726
"2","4","4","1421",2030-04-01,11907.8939076687,39614.501975698,33570.3779763866,45658.6259750094
"2","4","4","1421",2030-05-01,11934.4650840164,39702.8974489936,33658.7734496822,45747.021448305
"2","4","4","1421",2030-06-01,11960.6813429624,39790.1122033293,33745.9882040179,45834.2362026407
"2","4","4","1421",2030-07-01,11986.5456457818,39876.1560901059,33832.0320907945,45920.2800894173
"19","12","42","1706",2020-01-01,7698.83156134494,18378.3549911224,17850.0188043404,18906.6911779043
"19","12","42","1706",2020-02-01,7730.74184793922,18454.5300016061,17926.1938148242,18982.8661883881
"19","12","42","1706",2020-03-01,7761.60122908152,18528.1963309602,17999.8601441782,19056.5325177421
"19","12","42","1706",2020-04-01,7791.43536839696,18599.4152424047,18071.0790556228,19127.7514291867
"19","12","42","1706",2020-05-01,7820.26996851321,18668.2480922652,18139.9119054833,19196.5842790472
"19","12","42","1706",2020-06-01,7848.13071110342,18734.7561868455,18206.4200000635,19263.0923736274
"19","12","42","1706",2020-07-01,7875.04320141753,18799.0006500146,18270.6644632326,19327.3368367965
"19","12","42","1706",2020-08-01,7901.03291717278,18861.0423012005,18332.7061144186,19389.3784879825
"19","12","42","1706",2020-09-01,7926.12516166114,18920.94154345,18392.6053566681,19449.277730232
"19","12","42","1706",2020-10-01,7950.34502091973,18978.7582611873,18450.4220744054,19507.0944479693
"19","12","42","1706",2020-11-01,7973.71732480199,19034.5517272849,18506.2155405029,19562.8879140668
"19","12","42","1706",2020-12-01,7996.26661178047,19088.3805190418,18560.0443322598,19616.7167058237
"19","12","42","1706",2021-01-01,8018.01709730759,19140.302442656,18611.966255874,19668.6386294379
"19","12","42","1706",2021-02-01,8038.99264555782,19190.3744657681,18662.0382789862,19718.7106525501
"19","12","42","1706",2021-03-01,8059.21674437358,19238.6526576534,18710.3164708715,19766.9888444354
"19","12","42","1706",2021-04-01,8078.71248323681,19285.1921366364,18756.8559498545,19813.5283234184
"19","12","42","1706",2021-05-01,8097.50253409014,19330.0470243076,18801.7108375257,19858.3832110896
"19","12","42","1706",2021-06-01,8115.60913483336,19373.2704061273,18844.9342193454,19901.6065929093
"19","12","42","1706",2021-07-01,8133.0540753245,19414.9142980076,18886.5781112257,19943.2504847896
"19","12","42","1706",2021-08-01,8149.85868571884,19455.0296184759,18926.693431694,19983.3658052578
"19","12","42","1706",2021-09-01,8166.04382698384,19493.6661660324,18965.3299792505,20022.0023528144
"19","12","42","1706",2021-10-01,8181.6298834332,19530.8726013279,19002.536414546,20059.2087881099
"19","12","42","1706",2021-11-01,8196.63675712902,19566.6964338006,19038.3602470186,20095.0326205825
"19","12","42","1706",2021-12-01,8211.08386400672,19601.1840124256,19072.8478256437,20129.5201992076
"19","12","42","1706",2022-01-01,8224.99013158404,19634.3805202465,19106.0443334645,20162.7167070284
"19","12","42","1706",2022-02-01,8238.37399812132,19666.3299723699,19137.993785588,20194.6661591519
"19","12","42","1706",2022-03-01,8251.25341310711,19697.0752171257,19168.7390303437,20225.4114039076
"19","12","42","1706",2022-04-01,8263.64583894936,19726.6579401032,19198.3217533213,20254.9941268852
"19","12","42","1706",2022-05-01,8275.56825375919,19755.1186707973,19226.7824840154,20283.4548575793
"19","12","42","1706",2022-06-01,8287.03715512026,19782.4967916059,19254.160604824,20310.8329783879
"19","12","42","1706",2022-07-01,8298.06856474352,19808.8305489422,19280.4943621602,20337.1667357241
"19","12","42","1706",2022-08-01,8308.67803391296,19834.1570662337,19305.8208794518,20362.4932530157
"19","12","42","1706",2022-09-01,8318.88064963402,19858.5123586006,19330.1761718186,20386.8485453825
"19","12","42","1706",2022-10-01,8328.6910414023,19881.9313490127,19353.5951622307,20410.2675357946
"19","12","42","1706",2022-11-01,8338.12338851564,19904.4478857452,19376.1116989632,20432.7840725271
"19","12","42","1706",2022-12-01,8347.19142785827,19926.0947609605,19397.7585741786,20454.4309477425
"19","12","42","1706",2023-01-01,8355.90846209056,19946.9037302586,19418.5675434766,20475.2399170405
"19","12","42","1706",2023-02-01,8364.28736818333,19966.9055330494,19438.5693462675,20495.2417198314
"19","12","42","1706",2023-03-01,8372.34060623989,19986.1299136132,19457.7937268312,20514.4661003951
"19","12","42","1706",2023-04-01,8380.08022855398,20004.6056427225,19476.2694559405,20532.9418295044
"19","12","42","1706",2023-05-01,8387.51788885549,20022.3605397137,19494.0243529318,20550.6967264957
"19","12","42","1706",2023-06-01,8394.66485170037,20039.4214949022,19511.0853081202,20567.7576816841
"19","12","42","1706",2023-07-01,8401.53200196457,20055.8144922456,19527.4783054637,20584.1506790276
"19","12","42","1706",2023-08-01,8408.12985440555,20071.5646321692,19543.2284453873,20599.9008189512
"19","12","42","1706",2023-09-01,8414.46856325832,20086.6961544728,19558.3599676908,20615.0323412547
"19","12","42","1706",2023-10-01,8420.55793183593,20101.2324612486,19572.8962744666,20629.5686480305
"19","12","42","1706",2023-11-01,8426.40742210737,20115.1961397456,19586.8599529637,20643.5323265276
"19","12","42","1706",2023-12-01,8432.02616422862,20128.6089851216,19600.2727983396,20656.9451719035
"19","12","42","1706",2024-01-01,8437.42296600509,20141.4920230312,19613.1558362493,20669.8282098132
"19","12","42","1706",2024-02-01,8442.60632226595,20153.8655320044,19625.5293452225,20682.2017187864
"19","12","42","1706",2024-03-01,8447.58442413325,20165.7490655732,19637.4128787912,20694.0852523551
"19","12","42","1706",2024-04-01,8452.36516817062,20177.1614741108,19648.8252873289,20705.4976608927
"19","12","42","1706",2024-05-01,8456.95616539827,20188.1209263524,19659.7847395705,20716.4571131344
"19","12","42","1706",2024-06-01,8461.36475016275,20198.6449305685,19670.3087437865,20726.9811173504
"19","12","42","1706",2024-07-01,8465.59798885148,20208.7503553675,19680.4141685856,20737.0865421495
"19","12","42","1706",2024-08-01,8469.66268844364,20218.4534501088,19690.1172633269,20746.7896368907
"19","12","42","1706",2024-09-01,8473.56540489014,20227.7698649065,19699.4336781246,20756.1060516885
"19","12","42","1706",2024-10-01,8477.31245131689,20236.7146702124,19708.3784834305,20765.0508569944
"19","12","42","1706",2024-11-01,8480.90990604654,20245.3023759648,19716.9661891829,20773.6385627467
"19","12","42","1706",2024-12-01,8484.36362043483,20253.5469502954,19725.2107635134,20781.8831370773
"19","12","42","1706",2025-01-01,8487.67922651889,20261.4618377868,19733.1256510049,20789.7980245687
"19","12","42","1706",2025-02-01,8490.8621444753,20269.0599772765,19740.7237904945,20797.3961640584
"19","12","42","1706",2025-03-01,8493.91758988683,20276.3538192032,19748.0176324213,20804.6900059851
"19","12","42","1706",2025-04-01,8496.85058081721,20283.355342496,19755.0191557141,20811.691529278
"19","12","42","1706",2025-05-01,8499.66594469406,20290.0760710047,19761.7398842228,20818.4122577867
"19","12","42","1706",2025-06-01,8502.36832500057,20296.527089474,19768.1909026921,20824.8632762559
"19","12","42","1706",2025-07-01,8504.96218777703,20302.7190590637,19774.3828722817,20831.0552458456
"19","12","42","1706",2025-08-01,8507.45182793381,20308.6622324189,19780.3260456369,20836.9984192008
"19","12","42","1706",2025-09-01,8509.84137537768,20314.3664682944,19786.0302815124,20842.7026550763
"19","12","42","1706",2025-10-01,8512.13480095378,20319.8412457392,19791.5050589572,20848.1774325211
"19","12","42","1706",2025-11-01,8514.33592220576,20325.0956778468,19796.7594910649,20853.4318646288
"19","12","42","1706",2025-12-01,8516.44840895702,20330.1385250788,19801.8023382969,20858.4747118607
"19","12","42","1706",2026-01-01,8518.47578871597,20334.9782081677,19806.6420213858,20863.3143949497
"19","12","42","1706",2026-02-01,8520.42145190872,20339.6228206085,19811.2866338266,20867.9590073905
"19","12","42","1706",2026-03-01,8522.28865694242,20344.0801407456,19815.7439539637,20872.4163275276
"19","12","42","1706",2026-04-01,8524.08053510295,20348.3576434644,19820.0214566825,20876.6938302464
"19","12","42","1706",2026-05-01,8525.80009529051,20352.4625114958,19824.1263247139,20880.7986982778
"19","12","42","1706",2026-06-01,8527.4502285968,20356.401646343,19828.0654595611,20884.7378331249
"19","12","42","1706",2026-07-01,8529.03371272774,20360.1816788388,19831.8454920568,20888.5178656207
"19","12","42","1706",2026-08-01,8530.5532162754,20363.8089793436,19835.4727925616,20892.1451661255
"19","12","42","1706",2026-09-01,8532.01130284307,20367.2896675928,19838.9534808109,20895.6258543748
"19","12","42","1706",2026-10-01,8533.4104350274,20370.6296222026,19842.2934354207,20898.9658089845
"19","12","42","1706",2026-11-01,8534.7529782614,20373.8344898437,19845.4983030618,20902.1706766257
"19","12","42","1706",2026-12-01,8536.04120452225,20376.9096940929,19848.5735073109,20905.2458808748
"19","12","42","1706",2027-01-01,8537.27729590776,20379.8604439701,19851.5242571881,20908.196630752
"19","12","42","1706",2027-02-01,8538.46334808521,20382.6917421718,19854.3555553899,20911.0279289538
"19","12","42","1706",2027-03-01,8539.60137361654,20385.4083930086,19857.0722062267,20913.7445797906
"19","12","42","1706",2027-04-01,8540.69330516342,20388.0150100563,19859.6788232743,20916.3511968382
"19","12","42","1706",2027-05-01,8541.74099857601,20390.5160235289,19862.1798367469,20918.8522103108
"19","12","42","1706",2027-06-01,8542.74623586904,20392.9156873836,19864.5795006017,20921.2518741656
"19","12","42","1706",2027-07-01,8543.71072808871,20395.2180861643,19866.8818993824,20923.5542729462
"19","12","42","1706",2027-08-01,8544.63611807396,20397.4271415929,19869.0909548109,20925.7633283748
"19","12","42","1706",2027-09-01,8545.52398311549,20399.5466189171,19871.2104321352,20927.882805699
"19","12","42","1706",2027-10-01,8546.37583751598,20401.5801330222,19873.2439462403,20929.9163198042
"19","12","42","1706",2027-11-01,8547.19313505471,20403.5311543143,19875.1949675323,20931.8673410962
"19","12","42","1706",2027-12-01,8547.97727135979,20405.4030143831,19877.0668276012,20933.739201165
"19","12","42","1706",2028-01-01,8548.72958619122,20407.1989114523,19878.8627246703,20935.5350982342
"19","12","42","1706",2028-02-01,8549.45136563768,20408.9219156233,19880.5857288414,20937.2581024053
"19","12","42","1706",2028-03-01,8550.14384423019,20410.5749739213,19882.2387871393,20938.9111607032
"19","12","42","1706",2028-04-01,8550.80820697542,20412.1609151485,19883.8247283666,20940.4971019304
"19","12","42","1706",2028-05-01,8551.4455913115,20413.6824545536,19885.3462677717,20942.0186413356
"19","12","42","1706",2028-06-01,8552.05708898908,20415.1421983219,19886.80601154,20943.4783851039
"19","12","42","1706",2028-07-01,8552.64374788026,20416.5426478934,19888.2064611115,20944.8788346753
"19","12","42","1706",2028-08-01,8553.20657371805,20417.8862041152,19889.5500173333,20946.2223908972
"19","12","42","1706",2028-09-01,8553.7465317687,20419.175171234,19890.838984452,20947.5113580159
"19","12","42","1706",2028-10-01,8554.26454843958,20420.4117607337,19892.0755739517,20948.7479475156
"19","12","42","1706",2028-11-01,8554.76151282467,20421.5980950253,19893.2619082434,20949.9342818073
"19","12","42","1706",2028-12-01,8555.23827819017,20422.7362109933,19894.4000242114,20951.0723977752
"19","12","42","1706",2029-01-01,8555.69566340234,20423.8280634036,19895.4918766217,20952.1642501856
"19","12","42","1706",2029-02-01,8556.1344542997,20424.8755281798,19896.5393413979,20953.2117149618
"19","12","42","1706",2029-03-01,8556.55540501162,20425.8804055506,19897.5442187687,20954.2165923326
"19","12","42","1706",2029-04-01,8556.95923922544,20426.8444230746,19898.5082362926,20955.1806098565
"19","12","42","1706",2029-05-01,8557.34665140387,20427.7692385464,19899.4330517645,20956.1054253284
"19","12","42","1706",2029-06-01,8557.71830795467,20428.6564427892,19900.3202560072,20956.9926295711
"19","12","42","1706",2029-07-01,8558.07484835431,20429.5075623365,19901.1713755545,20957.8437491184
"19","12","42","1706",2029-08-01,8558.41688622744,20430.3240620095,19901.9878752276,20958.6602487915
"19","12","42","1706",2029-09-01,8558.74501038379,20431.1073473923,19902.7711606104,20959.4435341743
"19","12","42","1706",2029-10-01,8559.05978581414,20431.8587672091,19903.5225804272,20960.1949539911
"19","12","42","1706",2029-11-01,8559.36175464687,20432.579615608,19904.2434288261,20960.91580239
"19","12","42","1706",2029-12-01,8559.65143706679,20433.2711343541,19904.9349475722,20961.6073211361
"19","12","42","1706",2030-01-01,8559.92933219735,20433.9345149359,19905.5983281539,20962.2707017178
"19","12","42","1706",2030-02-01,8560.19591894806,20434.5709005876,19906.2347138056,20962.9070873695
"19","12","42","1706",2030-03-01,8560.45165682809,20435.1813882319,19906.8452014499,20963.5175750138
"19","12","42","1706",2030-04-01,8560.69698672757,20435.7670303448,19907.4308435629,20964.1032171267
"19","12","42","1706",2030-05-01,8560.93233166787,20436.3288367467,19907.9926499647,20964.6650235286
"19","12","42","1706",2030-06-01,8561.15809752186,20436.8677763217,19908.5315895397,20965.2039631036
"19","12","42","1706",2030-07-01,8561.3746737055,20437.3847786685,19909.0485918866,20965.7209654505
"15","41","82","4241",2020-01-01,6749.92641871934,17490.8093165754,16838.2343692359,18143.3842639148
"15","41","82","4241",2020-02-01,6774.88722698982,17555.4892420684,16902.914294729,18208.0641894079
"15","41","82","4241",2020-03-01,6799.27828152872,17618.6927879304,16966.1178405909,18271.2677352698
"15","41","82","4241",2020-04-01,6823.10799978026,17680.4417659413,17027.8668186019,18333.0167132808
"15","41","82","4241",2020-05-01,6846.38492219165,17740.7583066143,17088.1833592749,18393.3332539538
"15","41","82","4241",2020-06-01,6869.11769576169,17799.664816565,17147.0898692255,18452.2397639045
"15","41","82","4241",2020-07-01,6891.31505824331,17857.1839375765,17204.608990237,18509.7588849159
"15","41","82","4241",2020-08-01,6912.98582300259,17913.3385073652,17260.7635600258,18565.9134547047
"15","41","82","4241",2020-09-01,6934.13886453433,17968.1515220481,17315.5765747086,18620.7264693875
"15","41","82","4241",2020-10-01,6954.78310463188,18021.6461003046,17369.0711529651,18674.221047644
"15","41","82","4241",2020-11-01,6974.92749920679,18073.8454492234,17421.270501884,18726.4203965629
"15","41","82","4241",2020-12-01,6994.58102575214,18124.7728318168,17472.1978844773,18777.3477791562
"15","41","82","4241",2021-01-01,7013.75267144139,18174.451536181,17521.8765888415,18827.0264835204
"15","41","82","4241",2021-02-01,7032.45142185331,18222.9048462802,17570.3298989407,18875.4797936197
"15","41","82","4241",2021-03-01,7050.6862503118,18270.1560143231,17617.5810669836,18922.7309616625
"15","41","82","4241",2021-04-01,7068.46610782865,18316.2282347018,17663.6532873623,18968.8031820412
"15","41","82","4241",2021-05-01,7085.79991363563,18361.1446194581,17708.5696721187,19013.7195667976
"15","41","82","4241",2021-06-01,7102.69654629184,18404.9281752406,17752.3532279012,19057.5031225801
"15","41","82","4241",2021-07-01,7119.16483535113,18447.6017817125,17795.026834373,19100.176729052
"15","41","82","4241",2021-08-01,7135.21355357389,18489.1881713702,17836.6132240308,19141.7631187097
"15","41","82","4241",2021-09-01,7150.85140966671,18529.7099107304,17877.1349633909,19182.2848580698
"15","41","82","4241",2021-10-01,7166.08704153332,18569.189382841,17916.6144355015,19221.7643301804
"15","41","82","4241",2021-11-01,7180.92901001946,18607.6487710728,17955.0738237333,19260.2237184122
"15","41","82","4241",2021-12-01,7195.38579313435,18645.1100441457,17992.5350968062,19297.6849914851
