"EST","DTO","MUN","SECC","date","est.punt","cota.inf","cota.sup"
"19","12","42","1706",2025-09-01,32022.6524330663,31084.9385890666,32960.3662770659
"19","12","42","1706",2025-10-01,32204.659370725,31265.3156403674,33144.0031010826
"19","12","42","1706",2025-11-01,32386.6663083838,31445.6809350778,33327.6516816898
"19","12","42","1706",2025-12-01,32568.6732460426,31626.0345346215,33511.3119574637
"19","12","42","1706",2026-01-01,32750.6801837014,31806.376500428,33694.9838669748
"19","12","42","1706",2026-02-01,32932.6871213602,31986.7068939253,33878.6673487951
"19","12","42","1706",2026-03-01,33114.694059019,32167.0257765319,34062.362341506
"19","12","42","1706",2026-04-01,33296.7009966777,32347.3332096498,34246.0687837057
"19","12","42","1706",2026-05-01,33478.7079343365,32527.6292546571,34429.7866140159
"19","12","42","1706",2026-06-01,33660.7148719953,32707.9139729008,34613.5157710898
"19","12","42","1706",2026-07-01,33842.7218096541,32888.1874256899,34797.2561936184
"19","12","42","1706",2026-08-01,34024.7287473129,33068.4496742883,34981.0078203375
"19","12","42","1706",2026-09-01,34206.7356849717,33248.7007799083,35164.770590035
"19","12","42","1706",2026-10-01,34388.7426226305,33428.9408037038,35348.5444415571
"19","12","42","1706",2026-11-01,34570.7495602892,33609.1698067638,35532.3293138147
"19","12","42","1706",2026-12-01,34752.756497948,33789.3878501058,35716.1251457902
"19","12","42","1706",2027-01-01,34934.7634356068,33969.5949946698,35899.9318765438
"19","12","42","1706",2027-02-01,35116.7703732656,34149.791301312,36083.7494452192
"19","12","42","1706",2027-03-01,35298.7773109244,34329.9768307986,36267.5777910502
"19","12","42","1706",2027-04-01,35480.7842485832,34510.1516438002,36451.4168533661
"19","12","42","1706",2027-05-01,35662.7911862419,34690.3158008857,36635.2665715981
"19","12","42","1706",2027-06-01,35844.7981239007,34870.4693625169,36819.1268852845
"19","12","42","1706",2027-07-01,36026.8050615595,35050.6123890425,37002.9977340765
"19","12","42","1706",2027-08-01,36208.8119992183,35230.7449406931,37186.8790577435
"19","12","42","1706",2027-09-01,36390.8189368771,35410.8670775755,37370.7707961786
"19","12","42","1706",2027-10-01,36572.8258745359,35590.9788596679,37554.6728894038
"19","12","42","1706",2027-11-01,36754.8328121947,35771.0803468144,37738.5852775749
"19","12","42","1706",2027-12-01,36936.8397498534,35951.1715987201,37922.5079009867
"19","12","42","1706",2028-01-01,37118.8466875122,36131.2526749466,38106.4407000778
"19","12","42","1706",2028-02-01,37300.853625171,36311.3236349067,38290.3836154353
"19","12","42","1706",2028-03-01,37482.8605628298,36491.3845378602,38474.3365877994
"19","12","42","1706",2028-04-01,37664.8675004886,36671.435442909,38658.2995580682
"19","12","42","1706",2028-05-01,37846.8744381474,36851.4764089931,38842.2724673016
"19","12","42","1706",2028-06-01,38028.8813758061,37031.507494886,39026.2552567263
"19","12","42","1706",2028-07-01,38210.8883134649,37211.5287591906,39210.2478677392
"19","12","42","1706",2028-08-01,38392.8952511237,37391.5402603352,39394.2502419122
"19","12","42","1706",2028-09-01,38574.9021887825,37571.5420565693,39578.2623209957
"19","12","42","1706",2028-10-01,38756.9091264413,37751.5342059599,39762.2840469227
"19","12","42","1706",2028-11-01,38938.9160641001,37931.5167663879,39946.3153618123
"19","12","42","1706",2028-12-01,39120.9230017588,38111.489795544,40130.3562079737
"19","12","42","1706",2029-01-01,39302.9299394176,38291.4533509255,40314.4065279097
"19","12","42","1706",2029-02-01,39484.9368770764,38471.407489833,40498.4662643199
"19","12","42","1706",2029-03-01,39666.9438147352,38651.3522693663,40682.5353601041
"19","12","42","1706",2029-04-01,39848.950752394,38831.2877464223,40866.6137583657
"19","12","42","1706",2029-05-01,40030.9576900528,39011.2139776906,41050.701402415
"19","12","42","1706",2029-06-01,40212.9646277116,39191.1310196514,41234.7982357717
"19","12","42","1706",2029-07-01,40394.9715653703,39371.0389285722,41418.9042021684
"19","12","42","1706",2029-08-01,40576.9785030291,39550.937760505,41603.0192455533
"19","12","42","1706",2029-09-01,40758.9854406879,39730.8275712832,41787.1433100926
"19","12","42","1706",2029-10-01,40940.9923783467,39910.7084165195,41971.2763401739
"19","12","42","1706",2029-11-01,41122.9993160055,40090.580351603,42155.418280408
"19","12","42","1706",2029-12-01,41305.0062536643,40270.4434316967,42339.5690756319
"19","12","42","1706",2030-01-01,41487.0131913231,40450.297711735,42523.7286709111
"19","12","42","1706",2030-02-01,41669.0201289818,40630.1432464219,42707.8970115417
"19","12","42","1706",2030-03-01,41851.0270666406,40809.9800902282,42892.074043053
"19","12","42","1706",2030-04-01,42033.0340042994,40989.8082973895,43076.2597112093
"19","12","42","1706",2030-05-01,42215.0409419582,41169.6279219044,43260.4539620119
"19","12","42","1706",2030-06-01,42397.047879617,41349.4390175323,43444.6567417016
"19","12","42","1706",2030-07-01,42579.0548172758,41529.2416377915,43628.86799676
"15","41","82","4241",2020-01-01,18340.1319327731,17633.2036664986,19047.0601990476
"15","41","82","4241",2020-02-01,18469.2241938636,17761.7226649462,19176.7257227809
"15","41","82","4241",2020-03-01,18598.3164549541,17890.2289651779,19306.4039447302
"15","41","82","4241",2020-04-01,18727.4087160446,18018.7225986914,19436.0948333977
"15","41","82","4241",2020-05-01,18856.500977135,18147.2035975577,19565.7983567124
"15","41","82","4241",2020-06-01,18985.5932382255,18275.6719944132,19695.5144820378
"15","41","82","4241",2020-07-01,19114.685499316,18404.1278224513,19825.2431761807
"15","41","82","4241",2020-08-01,19243.7777604065,18532.5711154142,19954.9844053987
"15","41","82","4241",2020-09-01,19372.870021497,18661.0019075844,20084.7381354095
"15","41","82","4241",2020-10-01,19501.9622825874,18789.420233776,20214.5043313988
"15","41","82","4241",2020-11-01,19631.0545436779,18917.8261293268,20344.282958029
"15","41","82","4241",2020-12-01,19760.1468047684,19046.219630089,20474.0739794479
"15","41","82","4241",2021-01-01,19889.2390658589,19174.6007724207,20603.8773592971
"15","41","82","4241",2021-02-01,20018.3313269494,19302.9695931773,20733.6930607214
"15","41","82","4241",2021-03-01,20147.4235880399,19431.3261297027,20863.521046377
"15","41","82","4241",2021-04-01,20276.5158491303,19559.67041982,20993.3612784407
"15","41","82","4241",2021-05-01,20405.6081102208,19688.0025018232,21123.2137186185
"15","41","82","4241",2021-06-01,20534.7003713113,19816.3224144676,21253.0783281551
"15","41","82","4241",2021-07-01,20663.7926324018,19944.6301969613,21382.9550678423
"15","41","82","4241",2021-08-01,20792.8848934923,20072.9258889559,21512.8438980287
"15","41","82","4241",2021-09-01,20921.9771545828,20201.2095305374,21642.7447786281
"15","41","82","4241",2021-10-01,21051.0694156732,20329.4811622175,21772.657669129
"15","41","82","4241",2021-11-01,21180.1616767637,20457.7408249237,21902.5825286037
"15","41","82","4241",2021-12-01,21309.2539378542,20585.9885599909,22032.5193157175
"15","41","82","4241",2022-01-01,21438.3461989447,20714.2244091519,22162.4679887375
"15","41","82","4241",2022-02-01,21567.4384600352,20842.4484145281,22292.4285055422
"15","41","82","4241",2022-03-01,21696.5307211257,20970.6606186208,22422.4008236305
"15","41","82","4241",2022-04-01,21825.6229822161,21098.8610643014,22552.3849001308
"15","41","82","4241",2022-05-01,21954.7152433066,21227.0497948028,22682.3806918104
"15","41","82","4241",2022-06-01,22083.8075043971,21355.2268537098,22812.3881550844
"15","41","82","4241",2022-07-01,22212.8997654876,21483.3922849501,22942.4072460251
"15","41","82","4241",2022-08-01,22341.9920265781,21611.5461327851,23072.437920371
"15","41","82","4241",2022-09-01,22471.0842876685,21739.688441801,23202.4801335361
"15","41","82","4241",2022-10-01,22600.176548759,21867.8192568992,23332.5338406189
"15","41","82","4241",2022-11-01,22729.2688098495,21995.9386232878,23462.5989964113
"15","41","82","4241",2022-12-01,22858.36107094,22124.0465864719,23592.6755554081
"15","41","82","4241",2023-01-01,22987.4533320305,22252.1431922451,23722.7634718159
"15","41","82","4241",2023-02-01,23116.545593121,22380.2284866802,23852.8626995617
"15","41","82","4241",2023-03-01,23245.6378542114,22508.3025161204,23982.9731923025
"15","41","82","4241",2023-04-01,23374.7301153019,22636.3653271701,24113.0949034338
"15","41","82","4241",2023-05-01,23503.8223763924,22764.4169666863,24243.2277860985
"15","41","82","4241",2023-06-01,23632.9146374829,22892.4574817697,24373.3717931961
"15","41","82","4241",2023-07-01,23762.0068985734,23020.4869197558,24503.526877391
"15","41","82","4241",2023-08-01,23891.0991596639,23148.5053282062,24633.6929911215
"15","41","82","4241",2023-09-01,24020.1914207543,23276.5127549,24763.8700866086
"15","41","82","4241",2023-10-01,24149.2836818448,23404.5092478252,24894.0581158644
"15","41","82","4241",2023-11-01,24278.3759429353,23532.4948551699,25024.2570307007
"15","41","82","4241",2023-12-01,24407.4682040258,23660.4696253139,25154.4667827377
"15","41","82","4241",2024-01-01,24536.5604651163,23788.4336068204,25284.6873234121
"15","41","82","4241",2024-02-01,24665.6527262068,23916.3868484276,25414.9186039859
"15","41","82","4241",2024-03-01,24794.7449872972,24044.3293990401,25545.1605755544
"15","41","82","4241",2024-04-01,24923.8372483877,24172.2613077211,25675.4131890543
"15","41","82","4241",2024-05-01,25052.9295094782,24300.1826236838,25805.6763952726
"15","41","82","4241",2024-06-01,25182.0217705687,24428.0933962838,25935.9501448536
"15","41","82","4241",2024-07-01,25311.1140316592,24555.9936750106,26066.2343883078
"15","41","82","4241",2024-08-01,25440.2062927497,24683.8835094799,26196.5290760194
"15","41","82","4241",2024-09-01,25569.2985538401,24811.7629494259,26326.8341582544
"15","41","82","4241",2024-10-01,25698.3908149306,24939.6320446932,26457.149585168
"15","41","82","4241",2024-11-01,25827.4830760211,25067.4908452295,26587.4753068127
"15","41","82","4241",2024-12-01,25956.5753371116,25195.3394010776,26717.8112731456
"15","41","82","4241",2025-01-01,26085.6675982021,25323.1777623681,26848.157434036
"15","41","82","4241",2025-02-01,26214.7598592925,25451.0059793121,26978.513739273
"15","41","82","4241",2025-03-01,26343.852120383,25578.8241021937,27108.8801385724
"15","41","82","4241",2025-04-01,26472.9443814735,25706.6321813626,27239.2565815844
"15","41","82","4241",2025-05-01,26602.036642564,25834.4302672273,27369.6430179007
"15","41","82","4241",2025-06-01,26731.1289036545,25962.2184102479,27500.0393970611
"15","41","82","4241",2025-07-01,26860.221164745,26089.996660929,27630.4456685609
"15","41","82","4241",2025-08-01,26989.3134258354,26217.7650698131,27760.8617818578
"15","41","82","4241",2025-09-01,27118.4056869259,26345.5236874734,27891.2876863784
"15","41","82","4241",2025-10-01,27247.4979480164,26473.2725645078,28021.723331525
"15","41","82","4241",2025-11-01,27376.5902091069,26601.0117515315,28152.1686666823
"15","41","82","4241",2025-12-01,27505.6824701974,26728.7412991712,28282.6236412235
"15","41","82","4241",2026-01-01,27634.7747312879,26856.4612580584,28413.0882045173
"15","41","82","4241",2026-02-01,27763.8669923783,26984.1716788231,28543.5623059336
"15","41","82","4241",2026-03-01,27892.9592534688,27111.8726120876,28674.04589485
"15","41","82","4241",2026-04-01,28022.0515145593,27239.5641084608,28804.5389206578
"15","41","82","4241",2026-05-01,28151.1437756498,27367.2462185315,28935.041332768
"15","41","82","4241",2026-06-01,28280.2360367403,27494.9189928633,29065.5530806173
"15","41","82","4241",2026-07-01,28409.3282978308,27622.5824819881,29196.0741136734
"15","41","82","4241",2026-08-01,28538.4205589212,27750.2367364009,29326.6043814416
"15","41","82","4241",2026-09-01,28667.5128200117,27877.8818065541,29457.1438334693
"15","41","82","4241",2026-10-01,28796.6050811022,28005.5177428519,29587.6924193525
"15","41","82","4241",2026-11-01,28925.6973421927,28133.1445956449,29718.2500887405
"15","41","82","4241",2026-12-01,29054.7896032832,28260.7624152251,29848.8167913412
"15","41","82","4241",2027-01-01,29183.8818643736,28388.3712518204,29979.3924769269
"15","41","82","4241",2027-02-01,29312.9741254641,28515.9711555895,30109.9770953387
"15","41","82","4241",2027-03-01,29442.0663865546,28643.5621766173,30240.5705964919
"15","41","82","4241",2027-04-01,29571.1586476451,28771.1443649097,30371.1729303805
"15","41","82","4241",2027-05-01,29700.2509087356,28898.7177703886,30501.7840470826
"15","41","82","4241",2027-06-01,29829.3431698261,29026.2824428878,30632.4038967643
"15","41","82","4241",2027-07-01,29958.4354309165,29153.838432148,30763.0324296851
"15","41","82","4241",2027-08-01,30087.527692007,29281.3857878123,30893.6695962017
"15","41","82","4241",2027-09-01,30216.6199530975,29408.9245594221,31024.3153467729
"15","41","82","4241",2027-10-01,30345.712214188,29536.4547964123,31154.9696319636
"15","41","82","4241",2027-11-01,30474.8044752785,29663.9765481078,31285.6324024491
"15","41","82","4241",2027-12-01,30603.896736369,29791.4898637187,31416.3036090192
"15","41","82","4241",2028-01-01,30732.9889974594,29918.9947923368,31546.9832025821
"15","41","82","4241",2028-02-01,30862.0812585499,30046.4913829311,31677.6711341687
"15","41","82","4241",2028-03-01,30991.1735196404,30173.9796843449,31808.3673549359
"15","41","82","4241",2028-04-01,31120.2657807309,30301.4597452911,31939.0718161707
"15","41","82","4241",2028-05-01,31249.3580418214,30428.9316143492,32069.7844692936
"15","41","82","4241",2028-06-01,31378.4503029118,30556.3953399614,32200.5052658623
"15","41","82","4241",2028-07-01,31507.5425640023,30683.8509704294,32331.2341575753
"15","41","82","4241",2028-08-01,31636.6348250928,30811.2985539108,32461.9710962748
"15","41","82","4241",2028-09-01,31765.7270861833,30938.7381384162,32592.7160339504
"15","41","82","4241",2028-10-01,31894.8193472738,31066.1697718055,32723.4689227421
"15","41","82","4241",2028-11-01,32023.9116083643,31193.5935017851,32854.2297149434
"15","41","82","4241",2028-12-01,32153.0038694547,31321.0093759049,32984.9983630046
"15","41","82","4241",2029-01-01,32282.0961305452,31448.4174415555,33115.774819535
"15","41","82","4241",2029-02-01,32411.1883916357,31575.8177459647,33246.5590373067
"15","41","82","4241",2029-03-01,32540.2806527262,31703.2103361958,33377.3509692566
"15","41","82","4241",2029-04-01,32669.3729138167,31830.5952591438,33508.1505684895
"15","41","82","4241",2029-05-01,32798.4651749072,31957.9725615338,33638.9577882805
"15","41","82","4241",2029-06-01,32927.5574359976,32085.3422899177,33769.7725820776
"15","41","82","4241",2029-07-01,33056.6496970881,32212.7044906724,33900.5949035039
"15","41","82","4241",2029-08-01,33185.7419581786,32340.0592099967,34031.4247063605
"15","41","82","4241",2029-09-01,33314.8342192691,32467.40649391,34162.2619446282
"15","41","82","4241",2029-10-01,33443.9264803596,32594.7463882491,34293.10657247
"15","41","82","4241",2029-11-01,33573.0187414501,32722.0789386669,34423.9585442332
"15","41","82","4241",2029-12-01,33702.1110025405,32849.4041906297,34554.8178144514
"15","41","82","4241",2030-01-01,33831.203263631,32976.7221894157,34685.6843378463
"15","41","82","4241",2030-02-01,33960.2955247215,33104.0329801129,34816.5580693301
"15","41","82","4241",2030-03-01,34089.387785812,33231.336607617,34947.4389640069
"15","41","82","4241",2030-04-01,34218.4800469025,33358.6331166303,35078.3269771746
"15","41","82","4241",2030-05-01,34347.572307993,33485.9225516595,35209.2220643264
"15","41","82","4241",2030-06-01,34476.6645690834,33613.2049570139,35340.124181153
"15","41","82","4241",2030-07-01,34605.7568301739,33740.4803768045,35471.0332835433
"15","41","82","6262",2020-01-01,20200.4445378151,18577.3538128644,21823.5352627658
"15","41","82","6262",2020-02-01,20388.4712917725,18764.0643692343,22012.8782143107
"15","41","82","6262",2020-03-01,20576.4980457299,18950.7457707982,22202.2503206617
"15","41","82","6262",2020-04-01,20764.5247996873,19137.3980898739,22391.6515095007
"15","41","82","6262",2020-05-01,20952.5515536447,19324.0214000961,22581.0817071934
"15","41","82","6262",2020-06-01,21140.5783076021,19510.6157763969,22770.5408388073
"15","41","82","6262",2020-07-01,21328.6050615595,19697.1812949877,22960.0288281313
"15","41","82","6262",2020-08-01,21516.6318155169,19883.7180333397,23149.5455976941
"15","41","82","6262",2020-09-01,21704.6585694743,20070.2260701646,23339.091068784
"15","41","82","6262",2020-10-01,21892.6853234317,20256.7054853951,23528.6651614682
"15","41","82","6262",2020-11-01,22080.7120773891,20443.1563601657,23718.2677946125
"15","41","82","6262",2020-12-01,22268.7388313465,20629.5787767922,23907.8988859008
